Transaction_Date,Category,Amount,Income,Age,Dependents
2024-05-05,Entertainment,1262.6900462227186,5000,30,2
2024-05-05,Utilities,1077.4686602726827,5000,30,2
2024-05-05,Healthcare,752.3298216138604,5000,30,2
2024-05-05,Education,634.7222280202137,5000,30,2
2024-05-05,Miscellaneous,1179.1503842725995,5000,30,2
2024-05-06,Groceries,850.9298119337293,5000,30,2
2024-05-06,Transport,813.926825285196,5000,30,2
2024-05-06,Eating_Out,1180.3967081398332,5000,30,2
2024-05-06,Entertainment,969.4410447852429,5000,30,2
2024-05-06,Utilities,1048.4609266985065,5000,30,2
2024-05-06,Healthcare,969.8742499032264,5000,30,2
2024-05-06,Education,914.0273436131206,5000,30,2
2024-05-06,Miscellaneous,967.4908602753281,5000,30,2
2024-05-07,Groceries,1159.5909313631996,5000,30,2
2024-05-07,Transport,1037.9256438971763,5000,30,2
2024-05-07,Eating_Out,887.7238018849138,5000,30,2
2024-05-07,Entertainment,815.510169189728,5000,30,2
2024-05-07,Utilities,861.021512927457,5000,30,2
2024-05-07,Healthcare,1254.9670051975843,5000,30,2
2024-05-07,Education,926.5738173632469,5000,30,2
2024-05-07,Miscellaneous,904.0465684735364,5000,30,2
2024-05-08,Groceries,1066.5221971176447,5000,30,2
2024-05-08,Transport,975.2519704566315,5000,30,2
2024-05-08,Eating_Out,670.9895934648534,5000,30,2
2024-05-08,Entertainment,820.5784792395431,5000,30,2
2024-05-08,Utilities,1243.12344100498,5000,30,2
2024-05-08,Healthcare,1045.384577665671,5000,30,2
2024-05-08,Education,737.6573705144476,5000,30,2
2024-05-08,Miscellaneous,783.2874471033116,5000,30,2
2024-05-09,Groceries,1089.7737933421722,5000,30,2
2024-05-09,Transport,1235.6813045463903,5000,30,2
2024-05-09,Eating_Out,982.2673547062263,5000,30,2
2024-05-09,Entertainment,956.3867796682847,5000,30,2
2024-05-09,Utilities,1284.0919764114255,5000,30,2
2024-05-09,Healthcare,1292.3125124100497,5000,30,2
2024-05-09,Education,800.4757477738798,5000,30,2
2024-05-09,Miscellaneous,733.9806494150744,5000,30,2
2024-05-10,Groceries,997.2383535952321,5000,30,2
2024-05-10,Transport,758.996314890168,5000,30,2
2024-05-10,Eating_Out,1082.5342801958184,5000,30,2
2024-05-10,Entertainment,1137.0928029365994,5000,30,2
2024-05-10,Utilities,684.1819779323334,5000,30,2
2024-05-10,Healthcare,1207.598836815615,5000,30,2
2024-05-10,Education,1253.5169037631188,5000,30,2
2024-05-10,Miscellaneous,1217.1646839375571,5000,30,2
2024-05-11,Groceries,806.431541321109,5000,30,2
2024-05-11,Transport,689.3393435129946,5000,30,2
2024-05-11,Eating_Out,679.0035370086631,5000,30,2
2024-05-11,Entertainment,887.355076926964,5000,30,2
2024-05-11,Utilities,1250.977826442761,5000,30,2
2024-05-11,Healthcare,1201.2039196388364,5000,30,2
2024-05-11,Education,820.4110471154714,5000,30,2
2024-05-11,Miscellaneous,1214.2699653712198,5000,30,2
2024-05-12,Groceries,1071.472712788382,5000,30,2
2024-05-12,Transport,1170.3949792601816,5000,30,2
2024-05-12,Eating_Out,1032.910780550134,5000,30,2
2024-05-12,Entertainment,892.5072114889083,5000,30,2
2024-05-12,Utilities,990.0635848965256,5000,30,2
2024-05-12,Healthcare,782.9611081039693,5000,30,2
2024-05-12,Education,597.3969727924367,5000,30,2
2024-05-12,Miscellaneous,983.6428014021972,5000,30,2
2024-05-13,Groceries,891.1330812036796,5000,30,2
2024-05-13,Transport,1019.0589204882177,5000,30,2
2024-05-13,Eating_Out,1010.9372015395572,5000,30,2
2024-05-13,Entertainment,1297.0762383102383,5000,30,2
2024-05-13,Utilities,1320.6588548751563,5000,30,2
2024-05-13,Healthcare,1071.720900433294,5000,30,2
2024-05-13,Education,1123.448811274411,5000,30,2
2024-05-13,Miscellaneous,761.8845174934515,5000,30,2
2024-05-14,Groceries,1097.1563163790574,5000,30,2
2024-05-14,Transport,991.171694417417,5000,30,2
2024-05-14,Eating_Out,961.2985758567219,5000,30,2
2024-05-14,Entertainment,864.5923808087254,5000,30,2
2024-05-14,Utilities,1226.6388352981967,5000,30,2
2024-05-14,Healthcare,1212.7063209256037,5000,30,2
2024-05-14,Education,403.56860601958726,5000,30,2
2024-05-14,Miscellaneous,1153.8109270896707,5000,30,2
2024-05-15,Groceries,1517.631780433892,5000,30,2
2024-05-15,Transport,1132.4374464157274,5000,30,2
2024-05-15,Eating_Out,1183.212717854101,5000,30,2
2024-05-15,Entertainment,1235.7601699611707,5000,30,2
2024-05-15,Utilities,736.5546821923022,5000,30,2
2024-05-15,Healthcare,801.4924617375314,5000,30,2
2024-05-15,Education,997.4035328260273,5000,30,2
2024-05-15,Miscellaneous,706.9600948143953,5000,30,2
2024-05-16,Groceries,1026.9785197555925,5000,30,2
2024-05-16,Transport,1205.076437298219,5000,30,2
2024-05-16,Eating_Out,923.0096344519471,5000,30,2
2024-05-16,Entertainment,1061.169557574888,5000,30,2
2024-05-16,Utilities,1100.9604126731826,5000,30,2
2024-05-16,Healthcare,1262.0592686865061,5000,30,2
2024-05-16,Education,1180.4857516002435,5000,30,2
2024-05-16,Miscellaneous,808.918094010199,5000,30,2
2024-05-17,Groceries,627.6239146149312,5000,30,2
2024-05-17,Transport,836.1653411868353,5000,30,2
2024-05-17,Eating_Out,817.6531093556587,5000,30,2
2024-05-17,Entertainment,936.9904594019789,5000,30,2
2024-05-17,Utilities,1008.0867310781696,5000,30,2
2024-05-17,Healthcare,853.4716566064349,5000,30,2
2024-05-17,Education,1080.674633304628,5000,30,2
2024-05-17,Miscellaneous,966.2974275139494,5000,30,2
2024-05-18,Groceries,1420.1198396221923,5000,30,2
2024-05-18,Transport,1018.0422701147528,5000,30,2
2024-05-18,Eating_Out,866.9487772446599,5000,30,2
2024-05-18,Entertainment,807.7095486041208,5000,30,2
2024-05-18,Utilities,319.4862002280945,5000,30,2
2024-05-18,Healthcare,776.8485838581469,5000,30,2
2024-05-18,Education,669.3950196595922,5000,30,2
2024-05-18,Miscellaneous,947.0855010004561,5000,30,2
2024-05-19,Groceries,1239.3669064996652,5000,30,2
2024-05-19,Transport,898.2031650429724,5000,30,2
2024-05-19,Eating_Out,526.9360166954971,5000,30,2
2024-05-19,Entertainment,1059.6794275834834,5000,30,2
2024-05-19,Utilities,1259.1950156237663,5000,30,2
2024-05-19,Healthcare,1032.957136674239,5000,30,2
2024-05-19,Education,913.6864218974916,5000,30,2
2024-05-19,Miscellaneous,794.8274989180136,5000,30,2
2024-05-20,Groceries,1184.6290558004864,5000,30,2
2024-05-20,Transport,851.7363556651859,5000,30,2
2024-05-20,Eating_Out,1082.220065523375,5000,30,2
2024-05-20,Entertainment,938.9083869548374,5000,30,2
2024-05-20,Utilities,1072.1053366627802,5000,30,2
2024-05-20,Healthcare,1190.986879341809,5000,30,2
2024-05-20,Education,779.9406474194855,5000,30,2
2024-05-20,Miscellaneous,1212.5198418487723,5000,30,2
2024-05-21,Groceries,891.6670051585478,5000,30,2
2024-05-21,Transport,1149.6656433898995,5000,30,2
2024-05-21,Eating_Out,940.8165434018792,5000,30,2
2024-05-21,Entertainment,791.8142213477904,5000,30,2
2024-05-21,Utilities,945.2100300461966,5000,30,2
2024-05-21,Healthcare,1059.9600762164425,5000,30,2
2024-05-21,Education,990.0738513464001,5000,30,2
2024-05-21,Miscellaneous,933.7866228121256,5000,30,2
2024-05-22,Groceries,884.0398266585554,5000,30,2
2024-05-22,Transport,714.4751002245409,5000,30,2
2024-05-22,Eating_Out,1200.0691253877376,5000,30,2
2024-05-22,Entertainment,1367.5318834114155,5000,30,2
2024-05-22,Utilities,1171.8311443715525,5000,30,2
2024-05-22,Healthcare,1096.3349636149317,5000,30,2
2024-05-22,Education,1128.6297599269392,5000,30,2
2024-05-22,Miscellaneous,923.6242483817745,5000,30,2
2024-05-23,Groceries,1125.5091119381912,5000,30,2
2024-05-23,Transport,998.7587320411844,5000,30,2
2024-05-23,Eating_Out,840.6464777210233,5000,30,2
2024-05-23,Entertainment,995.9557329676333,5000,30,2
2024-05-23,Utilities,1131.8877854016625,5000,30,2
2024-05-23,Healthcare,1004.570819096637,5000,30,2
2024-05-23,Education,970.8391125200195,5000,30,2
2024-05-23,Miscellaneous,918.7647324248824,5000,30,2
2024-05-24,Groceries,549.5355768949312,5000,30,2
2024-05-24,Transport,1288.7752592194647,5000,30,2
2024-05-24,Eating_Out,1181.4925818676375,5000,30,2
2024-05-24,Entertainment,698.3615504441809,5000,30,2
2024-05-24,Utilities,1315.5315759514365,5000,30,2
2024-05-24,Healthcare,1087.8685912183414,5000,30,2
2024-05-24,Education,964.0795628996838,5000,30,2
2024-05-24,Miscellaneous,779.6480992782127,5000,30,2
2024-05-25,Groceries,641.9482944529282,5000,30,2
2024-05-25,Transport,1070.3905992597363,5000,30,2
2024-05-25,Eating_Out,993.830055242953,5000,30,2
2024-05-25,Entertainment,1051.328028611441,5000,30,2
2024-05-25,Utilities,1052.6600178967954,5000,30,2
2024-05-25,Healthcare,847.1591465587958,5000,30,2
2024-05-25,Education,1142.4506035524507,5000,30,2
2024-05-25,Miscellaneous,1001.5759201335613,5000,30,2
2024-05-26,Groceries,1051.2123360376454,5000,30,2
2024-05-26,Transport,912.289582068289,5000,30,2
2024-05-26,Eating_Out,1017.1566820342731,5000,30,2
2024-05-26,Entertainment,1023.1106271164679,5000,30,2
2024-05-26,Utilities,1201.1466246897967,5000,30,2
2024-05-26,Healthcare,894.9045848655253,5000,30,2
2024-05-26,Education,862.2088535752275,5000,30,2
2024-05-26,Miscellaneous,836.7990523443146,5000,30,2
2024-05-27,Groceries,740.0977361961634,5000,30,2
2024-05-27,Transport,1004.0187192424672,5000,30,2
2024-05-27,Eating_Out,1264.059065974584,5000,30,2
2024-05-27,Entertainment,797.0881132371139,5000,30,2
2024-05-27,Utilities,1141.3126301082564,5000,30,2
2024-05-27,Healthcare,931.3740313447304,5000,30,2
2024-05-27,Education,1164.2812215001911,5000,30,2
2024-05-27,Miscellaneous,1376.1540497097367,5000,30,2
2024-05-28,Groceries,1216.2880755263216,5000,30,2
2024-05-28,Transport,987.8303339527904,5000,30,2
2024-05-28,Eating_Out,764.7256017308814,5000,30,2
2024-05-28,Entertainment,987.5492242832888,5000,30,2
2024-05-28,Utilities,1164.7737755627206,5000,30,2
2024-05-28,Healthcare,1213.2091660099225,5000,30,2
2024-05-28,Education,981.5753397925996,5000,30,2
2024-05-28,Miscellaneous,1191.3435422228856,5000,30,2
2024-05-29,Groceries,1240.149104791661,5000,30,2
2024-05-29,Transport,1157.7298555462803,5000,30,2
2024-05-29,Eating_Out,1129.6393086313915,5000,30,2
2024-05-29,Entertainment,989.8139126701412,5000,30,2
2024-05-29,Utilities,1006.263959333232,5000,30,2
2024-05-29,Healthcare,868.4108183314233,5000,30,2
2024-05-29,Education,1100.0591240234912,5000,30,2
2024-05-29,Miscellaneous,1167.4374272113594,5000,30,2
2024-05-30,Groceries,766.5813377550588,5000,30,2
2024-05-30,Transport,821.1030959149766,5000,30,2
2024-05-30,Eating_Out,872.651148406519,5000,30,2
2024-05-30,Entertainment,851.088023682148,5000,30,2
2024-05-30,Utilities,821.4372419753714,5000,30,2
2024-05-30,Healthcare,1197.0949136121708,5000,30,2
2024-05-30,Education,641.390007607635,5000,30,2
2024-05-30,Miscellaneous,790.141136666148,5000,30,2
2024-05-31,Groceries,774.2781368716946,5000,30,2
2024-05-31,Transport,1028.051623976278,5000,30,2
2024-05-31,Eating_Out,1129.209686919012,5000,30,2
2024-05-31,Entertainment,1225.297502282632,5000,30,2
2024-05-31,Utilities,1286.5925722609734,5000,30,2
2024-05-31,Healthcare,931.8885134139341,5000,30,2
2024-05-31,Education,1087.3089709854687,5000,30,2
2024-05-31,Miscellaneous,1220.195890210698,5000,30,2
2024-06-01,Groceries,1024.3988803999046,5000,30,2
2024-06-01,Transport,1373.016066542899,5000,30,2
2024-06-01,Eating_Out,1298.8157786885918,5000,30,2
2024-06-01,Entertainment,1175.53820912394,5000,30,2
2024-06-01,Utilities,611.434390856736,5000,30,2
2024-06-01,Healthcare,1027.4355438594905,5000,30,2
2024-06-01,Education,1052.8472425088291,5000,30,2
2024-06-01,Miscellaneous,742.2101393041216,5000,30,2
2024-06-02,Groceries,795.1936040476324,5000,30,2
2024-06-02,Transport,965.0539857551736,5000,30,2
2024-06-02,Eating_Out,1412.0207408175115,5000,30,2
2024-06-02,Entertainment,1135.7375119004384,5000,30,2
2024-06-02,Utilities,1196.0676249456683,5000,30,2
2024-06-02,Healthcare,825.4843896297447,5000,30,2
2024-06-02,Education,559.4829036072947,5000,30,2
2024-06-02,Miscellaneous,717.217659115381,5000,30,2
2024-06-03,Groceries,1184.4888517449983,5000,30,2
2024-06-03,Transport,712.4746059819049,5000,30,2
2024-06-03,Eating_Out,735.5805223248803,5000,30,2
2024-06-03,Entertainment,891.418679245156,5000,30,2
2024-06-03,Utilities,623.7444150513511,5000,30,2
2024-06-03,Healthcare,894.4421413890225,5000,30,2
2024-06-03,Education,958.3531754358896,5000,30,2
2024-06-03,Miscellaneous,951.330931466753,5000,30,2
2024-06-04,Groceries,1018.3817441330287,5000,30,2
2024-06-04,Transport,1285.33964502975,5000,30,2
2024-06-04,Eating_Out,805.6530953211897,5000,30,2
2024-06-04,Entertainment,690.8550847023957,5000,30,2
2024-06-04,Utilities,769.538528798366,5000,30,2
2024-06-04,Healthcare,1018.5639773442683,5000,30,2
2024-06-04,Education,862.1637778860362,5000,30,2
2024-06-04,Miscellaneous,1020.5911950668011,5000,30,2
2024-06-05,Groceries,714.1589928216085,5000,30,2
2024-06-05,Transport,903.5284259225073,5000,30,2
2024-06-05,Eating_Out,972.5515148534533,5000,30,2
2024-06-05,Entertainment,1101.3750937106952,5000,30,2
2024-06-05,Utilities,950.06092289226,5000,30,2
2024-06-05,Healthcare,529.9728910940864,5000,30,2
2024-06-05,Education,671.868462885807,5000,30,2
2024-06-05,Miscellaneous,1010.9877190079592,5000,30,2
2024-06-06,Groceries,1265.274502868074,5000,30,2
2024-06-06,Transport,852.8633376108718,5000,30,2
2024-06-06,Eating_Out,903.5832584259442,5000,30,2
2024-06-06,Entertainment,922.8375798430626,5000,30,2
2024-06-06,Utilities,1242.5144993418432,5000,30,2
2024-06-06,Healthcare,1003.2454181924263,5000,30,2
2024-06-06,Education,967.7604890527979,5000,30,2
2024-06-06,Miscellaneous,716.1922795803549,5000,30,2
2024-06-07,Groceries,1143.0637874852064,5000,30,2
2024-06-07,Transport,962.3535062228098,5000,30,2
2024-06-07,Eating_Out,861.6195657169827,5000,30,2
2024-06-07,Entertainment,946.4594141923574,5000,30,2
2024-06-07,Utilities,633.2260356150568,5000,30,2
2024-06-07,Healthcare,1457.1475929633689,5000,30,2
2024-06-07,Education,993.4460888706092,5000,30,2
2024-06-07,Miscellaneous,879.4204508102226,5000,30,2
2024-06-08,Groceries,556.3089028165934,5000,30,2
2024-06-08,Transport,1002.1081450267898,5000,30,2
2024-06-08,Eating_Out,946.0697496445028,5000,30,2
2024-06-08,Entertainment,1054.1522669151711,5000,30,2
2024-06-08,Utilities,1193.8666669765707,5000,30,2
2024-06-08,Healthcare,1050.6690390992906,5000,30,2
2024-06-08,Education,908.6898169620615,5000,30,2
2024-06-08,Miscellaneous,1061.972937176459,5000,30,2
2024-06-09,Groceries,1407.5908784375567,5000,30,2
2024-06-09,Transport,943.4660981175547,5000,30,2
2024-06-09,Eating_Out,1296.5841082076604,5000,30,2
2024-06-09,Entertainment,1365.2160663397624,5000,30,2
2024-06-09,Utilities,555.4986651998197,5000,30,2
2024-06-09,Healthcare,986.2833542376676,5000,30,2
2024-06-09,Education,1184.2177158810812,5000,30,2
2024-06-09,Miscellaneous,1048.4937401830646,5000,30,2
2024-06-10,Groceries,1110.2079028607843,5000,30,2
2024-06-10,Transport,839.597111750551,5000,30,2
2024-06-10,Eating_Out,1231.0219984023956,5000,30,2
2024-06-10,Entertainment,940.8986209376119,5000,30,2
2024-06-10,Utilities,833.6047634572849,5000,30,2
2024-06-10,Healthcare,750.3327684623374,5000,30,2
2024-06-10,Education,629.7868384577341,5000,30,2
2024-06-10,Miscellaneous,1265.4349046154412,5000,30,2
2024-06-11,Groceries,1110.72708534683,5000,30,2
2024-06-11,Transport,714.2304527709193,5000,30,2
2024-06-11,Eating_Out,441.807750036476,5000,30,2
2024-06-11,Entertainment,1042.316956025662,5000,30,2
2024-06-11,Utilities,1248.541365998845,5000,30,2
2024-06-11,Healthcare,1323.7586707429798,5000,30,2
2024-06-11,Education,1217.4081780377894,5000,30,2
2024-06-11,Miscellaneous,1131.1261740087507,5000,30,2
2024-06-12,Groceries,719.6437856557321,5000,30,2
2024-06-12,Transport,1245.5293591349523,5000,30,2
2024-06-12,Eating_Out,1001.2172741895465,5000,30,2
2024-06-12,Entertainment,654.6709311731287,5000,30,2
2024-06-12,Utilities,1023.5768871272196,5000,30,2
2024-06-12,Healthcare,631.5967124165425,5000,30,2
2024-06-12,Education,838.6863326311891,5000,30,2
2024-06-12,Miscellaneous,828.136920174833,5000,30,2
2024-06-13,Groceries,1128.3942383580174,5000,30,2
2024-06-13,Transport,1141.6784625701923,5000,30,2
2024-06-13,Eating_Out,825.486619518035,5000,30,2
2024-06-13,Entertainment,978.6807909120872,5000,30,2
2024-06-13,Utilities,1123.8070905302015,5000,30,2
2024-06-13,Healthcare,1515.3730182211605,5000,30,2
2024-06-13,Education,963.5377423806807,5000,30,2
2024-06-13,Miscellaneous,974.5491686200825,5000,30,2
2024-06-14,Groceries,691.1393486945108,5000,30,2
2024-06-14,Transport,1132.7215566811701,5000,30,2
2024-06-14,Eating_Out,1118.8573002611342,5000,30,2
2024-06-14,Entertainment,923.0596278857167,5000,30,2
2024-06-14,Utilities,903.4245454497087,5000,30,2
2024-06-14,Healthcare,1271.4123497334017,5000,30,2
2024-06-14,Education,1314.48452949401,5000,30,2
2024-06-14,Miscellaneous,850.1645902129723,5000,30,2
2024-06-15,Groceries,750.2763062607186,5000,30,2
2024-06-15,Transport,1022.6544032320469,5000,30,2
2024-06-15,Eating_Out,1169.3498818181708,5000,30,2
2024-06-15,Entertainment,1287.6702536038458,5000,30,2
2024-06-15,Utilities,958.5855134533933,5000,30,2
2024-06-15,Healthcare,920.6292760273212,5000,30,2
2024-06-15,Education,877.102501060016,5000,30,2
2024-06-15,Miscellaneous,1156.2068372664876,5000,30,2
2024-06-16,Groceries,936.4251617786894,5000,30,2
2024-06-16,Transport,1027.870656107383,5000,30,2
2024-06-16,Eating_Out,1122.0963406893973,5000,30,2
2024-06-16,Entertainment,1388.7672820335904,5000,30,2
2024-06-16,Utilities,954.7185985365753,5000,30,2
2024-06-16,Healthcare,968.6121666324326,5000,30,2
2024-06-16,Education,835.288890628264,5000,30,2
2024-06-16,Miscellaneous,829.6272658501053,5000,30,2
2024-06-17,Groceries,1220.9193952585322,5000,30,2
2024-06-17,Transport,998.3879227229592,5000,30,2
2024-06-17,Eating_Out,1085.6726320432426,5000,30,2
2024-06-17,Entertainment,1240.6343678422124,5000,30,2
2024-06-17,Utilities,828.7028270226295,5000,30,2
2024-06-17,Healthcare,750.0560013603458,5000,30,2
2024-06-17,Education,552.7940758427417,5000,30,2
2024-06-17,Miscellaneous,975.5248557431555,5000,30,2
2024-06-18,Groceries,1237.596782756723,5000,30,2
2024-06-18,Transport,1069.0951614371847,5000,30,2
2024-06-18,Eating_Out,1030.0680179398842,5000,30,2
2024-06-18,Entertainment,772.9251863906766,5000,30,2
2024-06-18,Utilities,805.1152405121366,5000,30,2
2024-06-18,Healthcare,1408.938764916308,5000,30,2
2024-06-18,Education,877.912940811687,5000,30,2
2024-06-18,Miscellaneous,1142.497246318226,5000,30,2
2024-06-19,Groceries,785.1108830396875,5000,30,2
2024-06-19,Transport,921.7045403549993,5000,30,2
2024-06-19,Eating_Out,1220.963310110245,5000,30,2
2024-06-19,Entertainment,1190.422071974503,5000,30,2
2024-06-19,Utilities,741.2335837593741,5000,30,2
2024-06-19,Healthcare,603.075096056088,5000,30,2
2024-06-19,Education,1203.9246308229608,5000,30,2
2024-06-19,Miscellaneous,966.8792345917982,5000,30,2
2024-06-20,Groceries,1130.0919506333526,5000,30,2
2024-06-20,Transport,1231.0994506796624,5000,30,2
2024-06-20,Eating_Out,963.9994913956061,5000,30,2
2024-06-20,Entertainment,1312.4106396226596,5000,30,2
2024-06-20,Utilities,1367.0405499504902,5000,30,2
2024-06-20,Healthcare,1085.2983420743249,5000,30,2
2024-06-20,Education,1161.6887587436117,5000,30,2
2024-06-20,Miscellaneous,922.1376589727953,5000,30,2
2024-06-21,Groceries,1199.0722865590915,5000,30,2
2024-06-21,Transport,971.171983267749,5000,30,2
2024-06-21,Eating_Out,1271.6634257594485,5000,30,2
2024-06-21,Entertainment,946.3695629249736,5000,30,2
2024-06-21,Utilities,768.2950940763991,5000,30,2
2024-06-21,Healthcare,1099.5691135449483,5000,30,2
2024-06-21,Education,1056.881335348425,5000,30,2
2024-06-21,Miscellaneous,824.4059066606458,5000,30,2
2024-06-22,Groceries,806.2868795333974,5000,30,2
2024-06-22,Transport,1300.8840181675218,5000,30,2
2024-06-22,Eating_Out,768.6604816935121,5000,30,2
2024-06-22,Entertainment,768.1970643357042,5000,30,2
2024-06-22,Utilities,901.3721076750749,5000,30,2
2024-06-22,Healthcare,789.3746074855894,5000,30,2
2024-06-22,Education,1102.2112983209058,5000,30,2
2024-06-22,Miscellaneous,798.6970455480441,5000,30,2
2024-06-23,Groceries,892.8819105785054,5000,30,2
2024-06-23,Transport,1299.0011776395775,5000,30,2
2024-06-23,Eating_Out,1102.023935214605,5000,30,2
2024-06-23,Entertainment,939.5595451018733,5000,30,2
2024-06-23,Utilities,1401.790339320358,5000,30,2
2024-06-23,Healthcare,844.0430059664438,5000,30,2
2024-06-23,Education,868.6110618083026,5000,30,2
2024-06-23,Miscellaneous,891.0735212459742,5000,30,2
2024-06-24,Groceries,1271.8235205479718,5000,30,2
2024-06-24,Transport,1230.9843585838003,5000,30,2
2024-06-24,Eating_Out,898.0330935056284,5000,30,2
2024-06-24,Entertainment,817.4902285215189,5000,30,2
2024-06-24,Utilities,1486.2474118442215,5000,30,2
2024-06-24,Healthcare,1197.3577157884008,5000,30,2
2024-06-24,Education,835.103276637602,5000,30,2
2024-06-24,Miscellaneous,1118.255809029261,5000,30,2
2024-06-25,Groceries,1022.2749095948539,5000,30,2
2024-06-25,Transport,1297.163664814973,5000,30,2
2024-06-25,Eating_Out,733.4338400111365,5000,30,2
2024-06-25,Entertainment,770.5979283096423,5000,30,2
2024-06-25,Utilities,1203.9720078775513,5000,30,2
2024-06-25,Healthcare,921.6065692975475,5000,30,2
2024-06-25,Education,949.9959128097884,5000,30,2
2024-06-25,Miscellaneous,901.781891473616,5000,30,2
2024-06-26,Groceries,1104.0527942614572,5000,30,2
2024-06-26,Transport,907.8670838208839,5000,30,2
2024-06-26,Eating_Out,1411.9280040050712,5000,30,2
2024-06-26,Entertainment,970.6842802909947,5000,30,2
2024-06-26,Utilities,1017.1956291800416,5000,30,2
2024-06-26,Healthcare,1067.3618459352833,5000,30,2
2024-06-26,Education,791.063643070773,5000,30,2
2024-06-26,Miscellaneous,869.7537619669645,5000,30,2
2024-06-27,Groceries,1181.6289913991704,5000,30,2
2024-06-27,Transport,893.9929335329363,5000,30,2
2024-06-27,Eating_Out,693.0071447518126,5000,30,2
2024-06-27,Entertainment,916.2535957997854,5000,30,2
2024-06-27,Utilities,1004.6502229535238,5000,30,2
2024-06-27,Healthcare,1439.2445228710774,5000,30,2
2024-06-27,Education,1373.8075612162131,5000,30,2
2024-06-27,Miscellaneous,1063.8453821277585,5000,30,2
2024-06-28,Groceries,897.745116652565,5000,30,2
2024-06-28,Transport,865.718115155196,5000,30,2
2024-06-28,Eating_Out,787.0631232913636,5000,30,2
2024-06-28,Entertainment,1020.9453835701281,5000,30,2
2024-06-28,Utilities,810.3505133725665,5000,30,2
2024-06-28,Healthcare,829.8218003366519,5000,30,2
2024-06-28,Education,1287.4380808289056,5000,30,2
2024-06-28,Miscellaneous,788.2269599625878,5000,30,2
2024-06-29,Groceries,1132.0362685253112,5000,30,2
2024-06-29,Transport,1130.796315194107,5000,30,2
2024-06-29,Eating_Out,1423.474941542976,5000,30,2
2024-06-29,Entertainment,856.7209571287679,5000,30,2
2024-06-29,Utilities,1093.910806832763,5000,30,2
2024-06-29,Healthcare,627.2489082746526,5000,30,2
2024-06-29,Education,942.2789826037447,5000,30,2
2024-06-29,Miscellaneous,779.1870365445124,5000,30,2
2024-06-30,Groceries,608.3237085974238,5000,30,2
2024-06-30,Transport,1239.8210875620937,5000,30,2
2024-06-30,Eating_Out,1140.352465127832,5000,30,2
2024-06-30,Entertainment,1027.2755266049094,5000,30,2
2024-06-30,Utilities,1029.3002185192647,5000,30,2
2024-06-30,Healthcare,951.0189656717574,5000,30,2
2024-06-30,Education,1124.7898073563865,5000,30,2
2024-06-30,Miscellaneous,1106.0495826038912,5000,30,2
2024-07-01,Groceries,1019.3435807694161,5000,30,2
2024-07-01,Transport,1068.720406752352,5000,30,2
2024-07-01,Eating_Out,1005.3484449661296,5000,30,2
2024-07-01,Entertainment,1065.4307059229857,5000,30,2
2024-07-01,Utilities,1351.1653217724565,5000,30,2
2024-07-01,Healthcare,1229.3966410037258,5000,30,2
2024-07-01,Education,841.4133764550086,5000,30,2
2024-07-01,Miscellaneous,922.1198148456631,5000,30,2
2024-07-02,Groceries,920.7996595876575,5000,30,2
2024-07-02,Transport,768.301846996956,5000,30,2
2024-07-02,Eating_Out,1135.098780286668,5000,30,2
2024-07-02,Entertainment,993.8204039760911,5000,30,2
2024-07-02,Utilities,947.6644325215728,5000,30,2
2024-07-02,Healthcare,877.1082738620619,5000,30,2
2024-07-02,Education,924.2224723227041,5000,30,2
2024-07-02,Miscellaneous,1303.9719365742048,5000,30,2
2024-07-03,Groceries,1276.806693316079,5000,30,2
2024-07-03,Transport,1256.6027964959237,5000,30,2
2024-07-03,Eating_Out,1136.6189634782713,5000,30,2
2024-07-03,Entertainment,436.6127117102259,5000,30,2
2024-07-03,Utilities,1302.8436154110618,5000,30,2
2024-07-03,Healthcare,1041.293296375183,5000,30,2
2024-07-03,Education,961.2613063845993,5000,30,2
2024-07-03,Miscellaneous,933.7130345912881,5000,30,2
2024-07-04,Groceries,1055.4452287154038,5000,30,2
2024-07-04,Transport,1112.9698676152589,5000,30,2
2024-07-04,Eating_Out,1047.4263832633642,5000,30,2
2024-07-04,Entertainment,1384.7343786150789,5000,30,2
2024-07-04,Utilities,896.8349909825303,5000,30,2
2024-07-04,Healthcare,709.6235462900628,5000,30,2
2024-07-04,Education,1100.7131439490945,5000,30,2
2024-07-04,Miscellaneous,1557.9119663723818,5000,30,2
2024-07-05,Groceries,649.6728702663361,5000,30,2
2024-07-05,Transport,812.0142073730797,5000,30,2
2024-07-05,Eating_Out,830.0185088134389,5000,30,2
2024-07-05,Entertainment,823.3796123846762,5000,30,2
2024-07-05,Utilities,853.6806999732797,5000,30,2
2024-07-05,Healthcare,656.9057655764552,5000,30,2
2024-07-05,Education,1068.6020930669747,5000,30,2
2024-07-05,Miscellaneous,755.462915960306,5000,30,2
2024-07-06,Groceries,945.7026008067268,5000,30,2
2024-07-06,Transport,820.8520208580051,5000,30,2
2024-07-06,Eating_Out,1150.3413028701716,5000,30,2
2024-07-06,Entertainment,1063.9951200126475,5000,30,2
2024-07-06,Utilities,1165.3983362251822,5000,30,2
2024-07-06,Healthcare,1069.1866077428767,5000,30,2
2024-07-06,Education,993.0308231168901,5000,30,2
2024-07-06,Miscellaneous,805.4604053792063,5000,30,2
2024-07-07,Groceries,1151.4129443100076,5000,30,2
